"Date","MABMBM01USM659S"
1960-01-01,4.04745289602233
1960-02-01,3.75391032325338
1960-03-01,3.52697095435684
1960-04-01,3.44708721130645
1960-05-01,2.97741273100616
1960-06-01,2.7881672900374
1960-07-01,3.01490514905148
1960-08-01,3.5425101214575
1960-09-01,3.94337714863498
1960-10-01,4.38448566610456
1960-11-01,4.64490070683271
1960-12-01,4.90261920752183
1961-01-01,5.33199195171025
1961-02-01,6.03015075376886
1961-03-01,6.312625250501
1961-04-01,6.59780073308897
1961-05-01,7.07876370887338
1961-06-01,7.2775388686735
1961-07-01,7.0700427490957
1961-08-01,6.74486803519062
1961-09-01,6.84176394293125
1961-10-01,6.97899838449112
1961-11-01,7.2370537150209
1961-12-01,7.39436619718309
1962-01-01,7.44985673352435
1962-02-01,7.45655608214849
1962-03-01,7.7913917687716
1962-04-01,8.00250078149421
1962-05-01,7.85226567349473
1962-06-01,7.70891150169595
1962-07-01,7.73955773955773
1962-08-01,7.69230769230768
1962-09-01,7.70864946889228
1962-10-01,7.88281485955904
1962-11-01,7.91841631673665
1962-12-01,8.10730253353205
1963-01-01,8.20740740740741
1963-02-01,8.17406645104382
1963-03-01,8.04430195278346
1963-04-01,8.04630969609262
1963-05-01,8.23021582733812
1963-06-01,8.33094760950473
1963-07-01,8.63740022805018
1963-08-01,8.73015873015873
1963-09-01,8.76303183995491
1963-10-01,8.70660694288913
1963-11-01,8.81045025013897
1963-12-01,8.40915357044389
1964-01-01,8.21467688937568
1964-02-01,8.07284588203317
1964-03-01,7.85001348799568
1964-04-01,7.60782212697562
1964-05-01,7.47141717628291
1964-06-01,7.58456659619449
1964-07-01,7.60955129887168
1964-08-01,7.76850886339938
1964-09-01,8.00518134715026
1964-10-01,7.93201133144476
1964-11-01,7.79054916985951
1964-12-01,8.01119023397762
1965-01-01,8.17307692307693
1965-02-01,8.24949698189134
1965-03-01,8.35417708854427
1965-04-01,8.38934528254916
1965-05-01,8.13953488372093
1965-06-01,8.10611643330877
1965-07-01,7.99804925627896
1965-08-01,7.83744557329463
1965-09-01,7.81962101223315
1965-10-01,7.99331901694106
1965-11-01,7.98578199052132
1965-12-01,8.12338121026607
1966-01-01,8.07017543859649
1966-02-01,7.9460966542751
1966-03-01,7.84856879039705
1966-04-01,7.7859439595774
1966-05-01,7.54975978037062
1966-06-01,7.06657577823223
1966-07-01,6.32196884172499
1966-08-01,6.0116644235083
1966-09-01,5.76195773081201
1966-10-01,5.10384445426426
1966-11-01,4.73996050032917
1966-12-01,4.57317073170733
1967-01-01,4.24242424242423
1967-02-01,4.41239776151528
1967-03-01,4.81592465753424
1967-04-01,4.8582995951417
1967-05-01,5.76473090831737
1967-06-01,6.53650254668929
1967-07-01,7.51751964323636
1967-08-01,8.08294540837917
1967-09-01,8.26672275978126
1967-10-01,8.93420222829515
1967-11-01,9.19756966268595
1967-12-01,9.28779675135358
1968-01-01,9.50996677740865
1968-02-01,9.33828076685219
1968-03-01,8.8829895854605
1968-04-01,8.85998780735624
1968-05-01,8.3869670152856
1968-06-01,8.08764940239045
1968-07-01,7.76219632628877
1968-08-01,7.55677368833202
1968-09-01,7.55780066057897
1968-10-01,7.60324199150907
1968-11-01,7.90483499616269
1968-12-01,8.00304878048783
1969-01-01,7.94463405384906
1969-02-01,7.82428355957769
1969-03-01,7.72693173293322
1969-04-01,7.46686578308753
1969-05-01,6.9771757283355
1969-06-01,6.61629192775524
1969-07-01,6.21334310850439
1969-08-01,5.58791408809612
1969-09-01,5.14812138728323
1969-10-01,4.62697274031563
1969-11-01,4.0896159317212
1969-12-01,3.72265349329568
1970-01-01,3.56578253996136
1970-02-01,2.51792271376114
1970-03-01,2.2458217270195
1970-04-01,2.20601007469169
1970-05-01,2.60190806591501
1970-06-01,2.88677614520312
1970-07-01,3.38222605694564
1970-08-01,4.27512497845198
1970-09-01,4.99914104105822
1970-10-01,5.65649640041137
1970-11-01,6.09839426033481
1970-12-01,6.56574247320973
1971-01-01,7.34396200814112
1971-02-01,9.32969469554835
1971-03-01,10.6589477268858
1971-04-01,11.8966689326988
1971-05-01,12.7134404057481
1971-06-01,13.0712365591398
1971-07-01,13.436821899516
1971-08-01,13.3245164489998
1971-09-01,13.3017015706806
1971-10-01,13.3030499675535
1971-11-01,13.4438898728063
1971-12-01,13.3758978451716
1972-01-01,13.3986411755411
1972-02-01,13.213728549142
1972-03-01,12.8635174642253
1972-04-01,12.1506682867558
1972-05-01,11.4894255287236
1972-06-01,11.3967310549777
1972-07-01,11.7569158328429
1972-08-01,12.1371261852662
1972-09-01,12.3898916967509
1972-10-01,12.6718213058419
1972-11-01,12.6738575078058
1972-12-01,12.9522736871744
1973-01-01,12.9023268775254
1973-02-01,12.1813421524046
1973-03-01,11.1520109066121
1973-04-01,11.010292524377
1973-05-01,11.2336876093098
1973-06-01,11.1511271175137
1973-07-01,10.1382488479263
1973-08-01,9.11929231169507
1973-09-01,7.83759475780547
1973-10-01,7.07840894649891
1973-11-01,6.92782466305581
1973-12-01,6.63093605883086
1974-01-01,6.09650746637047
1974-02-01,6.15403513081932
1974-03-01,6.72145222617441
1974-04-01,6.49017933390264
1974-05-01,5.78132559264636
1974-06-01,5.34021360854433
1974-07-01,5.36760310818888
1974-08-01,5.4005722460658
1974-09-01,5.79053973549387
1974-10-01,6.01708995964871
1974-11-01,5.85463541053128
1974-12-01,5.44710695499708
1975-01-01,5.42049552169362
1975-02-01,5.77412635963896
1975-03-01,6.30961958395587
1975-04-01,7.12567304387674
1975-05-01,8.38097415961581
1975-06-01,9.70608339029392
1975-07-01,10.6308146131155
1975-08-01,11.1978282999661
1975-09-01,11.6679806284492
1975-10-01,11.6981976939438
1975-11-01,12.0520810149121
1975-12-01,12.6482651590733
1976-01-01,13.2737504137703
1976-02-01,13.805929329395
1976-03-01,13.5135135135135
1976-04-01,13.442412576195
1976-05-01,13.1026479586454
1976-06-01,11.9003115264797
1976-07-01,11.403958568352
1976-08-01,11.7587224087072
1976-09-01,12.0322743318205
1976-10-01,12.7480457005412
1976-11-01,13.0400238355348
1976-12-01,13.3635111198583
1977-01-01,13.5008766803039
1977-02-01,13.1981159280977
1977-03-01,13.1904761904762
1977-04-01,13.0844645550528
1977-05-01,12.7693312191027
1977-06-01,13.0103934669636
1977-07-01,12.9246064623032
1977-08-01,12.5876035314463
1977-09-01,12.18941303565
1977-10-01,11.4666666666667
1977-11-01,10.9119662625198
1977-12-01,10.2690972222222
1978-01-01,9.8266392035702
1978-02-01,9.16270380434783
1978-03-01,8.72528397139252
1978-04-01,8.40280093364455
1978-05-01,8.39536807278742
1978-06-01,8.26900968960418
1978-07-01,7.94000163039048
1978-08-01,7.80113177041229
1978-09-01,7.92810142834217
1978-10-01,7.83891547049442
1978-11-01,7.66001267427123
1978-12-01,7.53365346768481
1979-01-01,7.18137063374229
1979-02-01,7.18008556981719
1979-03-01,7.39823556724965
1979-04-01,7.82067056290371
1979-05-01,7.60778328882107
1979-06-01,7.92567311338644
1979-07-01,8.36039574050298
1979-08-01,8.48143982002249
1979-09-01,8.11152416356877
1979-10-01,7.99378836057088
1979-11-01,7.85814141711427
1979-12-01,7.88433382137629
1980-01-01,8.10002916302128
1980-02-01,8.47728262447379
1980-03-01,8.07032713647499
1980-04-01,7.1392910634049
1980-05-01,7.24010778612963
1980-06-01,7.463106113844
1980-07-01,7.71536102592696
1980-08-01,7.94276233927831
1980-09-01,8.24565023038306
1980-10-01,8.51821418789372
1980-11-01,8.86145030356776
1980-12-01,8.55669403542104
1981-01-01,8.37661023807918
1981-02-01,8.3032249431286
1981-03-01,9.12121616215495
1981-04-01,10.4513380375449
1981-05-01,10.0443033789592
1981-06-01,9.22704682186764
1981-07-01,8.82562277580071
1981-08-01,8.50464297150175
1981-09-01,8.38627700127065
1981-10-01,8.64462392730942
1981-11-01,8.79182854994361
1981-12-01,9.7324665583198
1982-01-01,10.1748708693758
1982-02-01,9.62500772224625
1982-03-01,9.15923255529758
1982-04-01,8.72107039537125
1982-05-01,9.08544646076193
1982-06-01,9.32167874034603
1982-07-01,8.91253938997562
1982-08-01,8.92994156878946
1982-09-01,8.95662368112545
1982-10-01,8.61307933557907
1982-11-01,8.52485455906917
1982-12-01,8.59584164055823
1983-01-01,10.6981473113421
1983-02-01,12.5500140884756
1983-03-01,12.8183599216345
1983-04-01,12.4729752203559
1983-05-01,12.5592155998678
1983-06-01,12.4753559693319
1983-07-01,12.7361065618517
1983-08-01,12.3916341569138
1983-09-01,12.088444157521
1983-10-01,12.2667237046147
1983-11-01,12.1278063797039
1983-12-01,11.4036928241712
1984-01-01,9.11827737524237
1984-02-01,8.08131383937512
1984-03-01,7.93847680476309
1984-04-01,8.04376755877569
1984-05-01,7.8839189585984
1984-06-01,7.86834161067288
1984-07-01,7.68970025664618
1984-08-01,7.53989297594367
1984-09-01,7.7417806575474
1984-10-01,7.60657299356991
1984-11-01,8.0043548234403
1984-12-01,8.61663056785005
1985-01-01,9.08113163432313
1985-02-01,9.0706939683128
1985-03-01,8.78418754309355
1985-04-01,8.37553031339813
1985-05-01,8.41007031072808
1985-06-01,8.91938250428817
1985-07-01,9.26300643014522
1985-08-01,9.5799524812839
1985-09-01,9.44404846756949
1985-10-01,9.26434135977335
1985-11-01,8.61199982469212
1985-12-01,8.054447719785
1986-01-01,7.28769237364428
1986-02-01,6.7533129459735
1986-03-01,7.06076227499366
1986-04-01,7.69036494506881
1986-05-01,8.18444286371814
1986-06-01,7.9900538748446
1986-07-01,8.13202189390511
1986-08-01,8.30469644902636
1986-09-01,8.63318137414524
1986-10-01,8.92039700222808
1986-11-01,9.05092405778388
1986-12-01,9.49209660595361
1987-01-01,9.68154393255285
1987-02-01,9.35784196705658
1987-03-01,8.7303153490942
1987-04-01,8.23561601000626
1987-05-01,7.30613034229356
1987-06-01,6.53542098395885
1987-07-01,5.8268315889629
1987-08-01,5.3788622799728
1987-09-01,4.95709843006481
1987-10-01,4.76438427492841
1987-11-01,4.39962997224793
1987-12-01,3.64942107577313
1988-01-01,3.81785063752277
1988-02-01,4.51502583133232
1988-03-01,5.01288613016806
1988-04-01,5.20024556715177
1988-05-01,5.554354094579
1988-06-01,5.92918122546018
1988-07-01,6.07422858375889
1988-08-01,5.90364900709728
1988-09-01,5.64757960873912
1988-10-01,5.36069298494746
1988-11-01,5.71701991918906
1988-12-01,5.71973981900452
1989-01-01,5.06000421082181
1989-02-01,4.23643262436035
1989-03-01,3.77117179398549
1989-04-01,3.26799629260926
1989-05-01,2.91616868704114
1989-06-01,3.04349304587344
1989-07-01,3.56670622139346
1989-08-01,4.13606363174819
1989-09-01,4.57525174021761
1989-10-01,5.00707594851405
1989-11-01,5.11616991316594
1989-12-01,5.47716177355715
1990-01-01,5.82832331329327
1990-02-01,6.22829281325142
1990-03-01,6.31557909463374
1990-04-01,6.4787421467274
1990-05-01,6.24440094230068
1990-06-01,6.09860735265
1990-07-01,5.59465741316661
1990-08-01,5.41164234406994
1990-09-01,5.20227478350783
1990-10-01,4.62071621101268
1990-11-01,4.09211239753769
1990-12-01,3.75031701749937
1991-01-01,3.78412498027457
1991-02-01,3.89512402150333
1991-03-01,4.08873014381052
1991-04-01,4.03658841158841
1991-05-01,4.40336029480653
1991-06-01,4.26127527216174
1991-07-01,4.03955853174603
1991-08-01,3.43796250616675
1991-09-01,3.03458443393327
1991-10-01,3.04257146362412
1991-11-01,3.10699840666749
1991-12-01,3.02196962752468
1992-01-01,2.79467218099987
1992-02-01,2.85039941902687
1992-03-01,2.42911323821565
1992-04-01,1.98649662415603
1992-05-01,1.6272322096258
1992-06-01,1.20226730310262
1992-07-01,1.09359635269226
1992-08-01,1.27582198110115
1992-09-01,1.6216538484469
1992-10-01,1.86927015120847
1992-11-01,1.78008915304606
1992-12-01,1.52746470518448
1993-01-01,1.09457740437238
1993-02-01,0.397175639894085
1993-03-01,0.202768227100415
1993-04-01,0.314826257098325
1993-05-01,1.1037527593819
1993-06-01,1.42086489992042
1993-07-01,1.39715852148796
1993-08-01,1.35688005886679
1993-09-01,1.20563215019067
1993-10-01,0.93793828892004
1993-11-01,1.25843090309206
1993-12-01,1.44021500978646
1994-01-01,1.61238404588419
1994-02-01,1.77875457875458
1994-03-01,2.00891547891372
1994-04-01,2.10594239455621
1994-05-01,1.62154294032023
1994-06-01,1.12483650632175
1994-07-01,1.38372093023253
1994-08-01,1.19642234870487
1994-09-01,1.01156488217733
1994-10-01,0.830800405268521
1994-11-01,0.521914648212216
1994-12-01,0.362861421495211
1995-01-01,0.518373459278865
1995-02-01,0.414603247725419
1995-03-01,0.301871603944472
1995-04-01,0.448121337469854
1995-05-01,0.885209270346924
1995-06-01,1.93147850080479
1995-07-01,2.20782199793558
1995-08-01,2.90977961432506
1995-09-01,3.27977044476329
1995-10-01,3.6518144235186
1995-11-01,3.75491236625457
1995-12-01,4.06599713055954
1996-01-01,4.42356176942471
1996-02-01,4.90881981878657
1996-03-01,5.59218069250169
1996-04-01,5.65088080530769
1996-05-01,5.22205815538392
1996-06-01,4.86126776449356
1996-07-01,4.74667564383098
1996-08-01,4.30818136188723
1996-09-01,4.15914205539965
1996-10-01,4.25160647019719
1996-11-01,4.60879181642244
1996-12-01,4.91355777979984
1997-01-01,4.79312993854258
1997-02-01,4.7146605444408
1997-03-01,4.41651510627325
1997-04-01,4.55012992637506
1997-05-01,4.53380110646337
1997-06-01,4.61170269979562
1997-07-01,4.6681664791901
1997-08-01,5.37867244098699
1997-09-01,5.55881568418246
1997-10-01,5.64573979117407
1997-11-01,5.70341200412295
1997-12-01,5.58227548687217
1998-01-01,5.78347951302526
1998-02-01,6.3059535927753
1998-03-01,6.55124005615349
1998-04-01,6.79093851132684
1998-05-01,7.08403252872076
1998-06-01,7.13312598000155
1998-07-01,7.13646017246232
1998-08-01,6.84695197747279
1998-09-01,7.39879719007428
1998-10-01,7.86892666733729
1998-11-01,8.20602575321916
1998-12-01,8.44099270654419
1999-01-01,8.4892584892585
1999-02-01,8.19072405411377
1999-03-01,7.68799102132436
1999-04-01,7.70946470131887
1999-05-01,7.64483232479087
1999-06-01,7.65871682902252
1999-07-01,7.80749940291377
1999-08-01,7.58583028633838
1999-09-01,6.98084796009601
1999-10-01,6.55118550812487
1999-11-01,6.03784920396516
1999-12-01,5.97741254246627
2000-01-01,5.97937673951727
2000-02-01,5.72336321343469
2000-03-01,6.25325690463783
2000-04-01,6.8200234086612
2000-05-01,6.00223964165733
2000-06-01,5.87029195453531
2000-07-01,5.63813996765548
2000-08-01,5.85262507448195
2000-09-01,6.27240537509071
2000-10-01,6.08493971949325
2000-11-01,5.88799302680322
2000-12-01,6.20992895512042
2001-01-01,6.63222473361317
2001-02-01,7.13933071457703
2001-03-01,7.65294155276457
2001-04-01,7.7205107674154
2001-05-01,7.94210859919714
2001-06-01,8.3950825193668
2001-07-01,8.61714621256606
2001-08-01,8.68133013655789
2001-09-01,10.1715610190186
2001-10-01,9.51241646728817
2001-11-01,10.153934804083
2001-12-01,10.2396247578261
2002-01-01,9.54255490956072
2002-02-01,9.308196261495
2002-03-01,8.29734976032959
2002-04-01,6.95199718320879
2002-05-01,7.51238035584959
2002-06-01,7.14479919210751
2002-07-01,7.33689880871933
2002-08-01,7.44691054883079
2002-09-01,5.67285295664588
2002-10-01,6.78393852644268
2002-11-01,6.85648096252289
2002-12-01,6.20097676483646
2003-01-01,6.3984667268673
2003-02-01,6.47922432595905
2003-03-01,6.63557384545039
2003-04-01,7.31216621552418
2003-05-01,7.9196023813425
2003-06-01,8.10933280165304
2003-07-01,8.13052002950012
2003-08-01,8.36264305225761
2003-09-01,7.39298919226393
2003-10-01,6.3935235810787
2003-11-01,5.56157773270858
2003-12-01,5.14214046822744
2004-01-01,4.69732398025462
2004-02-01,4.730264743347
2004-03-01,4.97573023686602
2004-04-01,5.0005112997239
2004-05-01,5.23137135819964
2004-06-01,4.6223488976444
2004-07-01,4.03074210237387
2004-08-01,3.46980805667682
2004-09-01,4.5253662169991
2004-10-01,5.14894816239246
2004-11-01,5.50209516869006
2004-12-01,5.8416169648774
2005-01-01,5.80012242129468
2005-02-01,5.24801946024127
2005-03-01,4.7840010456833
2005-04-01,4.30788209323464
2005-05-01,3.2992401167078
2005-06-01,3.78513509182397
2005-07-01,4.07125495714468
2005-08-01,4.15280011464785
2005-09-01,4.11724651221714
2005-10-01,4.19051222626873
2005-11-01,4.00791221212265
2005-12-01,4.11514259775225
2006-01-01,4.66905383641111
2006-02-01,4.91918482080113
2006-03-01,4.99594586166033
2006-04-01,5.34997354579689
2006-05-01,5.17567819231486
2006-06-01,5.22203693409921
2006-07-01,5.34249101133953
2006-08-01,5.28061887507835
2006-09-01,5.14076259714975
2006-10-01,5.33993069741402
2006-11-01,5.61341544406206
2006-12-01,5.84980831391415
2007-01-01,5.74851730680171
2007-02-01,5.60392944853762
2007-03-01,5.8839253890935
2007-04-01,6.37666174298377
2007-05-01,6.4865502943737
2007-06-01,6.3789510756317
2007-07-01,6.175702679444
2007-08-01,6.81788478573401
2007-09-01,6.66869186593182
2007-10-01,6.10204550678003
2007-11-01,5.93674522302097
2007-12-01,5.72962531602422
2008-01-01,5.64792970460678
2008-02-01,6.61310782241014
2008-03-01,7.04227327554769
2008-04-01,6.57344793590401
2008-05-01,6.51960037136087
2008-06-01,6.26819141158457
2008-07-01,6.43880592914152
2008-08-01,5.51809456483319
2008-09-01,6.18668547173137
2008-10-01,7.44611718834615
2008-11-01,7.76391231028669
2008-12-01,9.70177324019343
2009-01-01,10.2948452229725
2009-02-01,9.44448851167341
2009-03-01,9.35284791467396
2009-04-01,8.77903870959336
2009-05-01,9.29206993443647
2009-06-01,9.15404286252062
2009-07-01,8.56479091378421
2009-08-01,8.35384000927631
2009-09-01,7.34728802952707
2009-10-01,6.24212489289853
2009-11-01,5.97896845267902
2009-12-01,3.64428987778892
2010-01-01,2.18102904805779
2010-02-01,2.42794675428212
2010-03-01,1.59363504559233
2010-04-01,1.93917761621292
2010-05-01,1.92703683865976
2010-06-01,2.01215378943738
2010-07-01,2.05668362737172
2010-08-01,2.64206133101864
2010-09-01,2.98141670830658
2010-10-01,3.2341848715577
2010-11-01,3.13149688149687
2010-12-01,3.5705002481155
2011-01-01,4.50150089579157
2011-02-01,4.47308835322421
2011-03-01,5.01374031396321
2011-04-01,5.36964797668842
2011-05-01,5.30280028960462
2011-06-01,6.03513598582437
2011-07-01,8.11103604128324
2011-08-01,9.91624480150134
2011-09-01,9.78512014787432
2011-10-01,9.51806536848758
2011-11-01,9.71285234860893
2011-12-01,9.74446725986768
2012-01-01,10.2160609466717
2012-02-01,10.1716917450248
2012-03-01,10.0889507850581
2012-04-01,9.91213006534493
2012-05-01,9.63127252564456
2012-06-01,9.37685525187449
2012-07-01,7.98629443265201
2012-08-01,6.29933707829641
2012-09-01,6.88940334631169
2012-10-01,7.14465540753173
2012-11-01,7.32040882374436
2012-12-01,8.17654518617077
2013-01-01,7.57249549317537
2013-02-01,7.11782786885247
2013-03-01,7.321900409096
2013-04-01,7.0713321902868
2013-05-01,7.12927372041271
2013-06-01,6.93859499231056
2013-07-01,6.78700072839026
2013-08-01,6.64584572674998
2013-09-01,6.34592476643333
2013-10-01,6.71718506770052
2013-11-01,6.11970933569392
2013-12-01,5.30518507129954
